# taxa  Frequency(n)   propn
# 1795   00000000010000000000   1   
# 1796   00000000010000000000   1   
# 1797   00000000010000000000   1   
# 1798   00000000010000000000   1   
# 1799   00000000010000000000   1   
# 1800   00000000010000000000   1   
# 1801   00000000010000000000   1   
# 1802   00000000010000000000   1   
# 1803   00000000010000000000   1   
# 1804   00000000010000000000   1   
# 1805   00000000010000000000   1   
# 1806   00000000010000000000   1   
# 1807   00000000010000000000   1   
# 1808   00000000010000000000   1   
# 1809   00000000010000000000   1   
# 1810   00000000010000000000   1   
# 1811   00000000010000000000   1   
# 1812   00000000010000000000   1   
# 1813   00000000010000000000   1   
# 1814   00000000010000000000   1   
# 1815   00000000010000000000   1   
# 1816   00000000010000000000   1   
# 1817   00000000010000000000   1   
# 1818   00000000010000000000   1   
# 1819   00000000010000000000   1   
# 1820   00000000010000000000   1   
# 1821   00000000010000000000   1   
# 1822   00000000010000000000   1   
# 1823   00000000010000000000   1   
# 1824   00000000010000000000   1   
# 1825   00000000010000000000   1   
# 1826   00000000010000000000   1   
# 1827   00000000010000000000   1   
# 1828   00000000010000000000   1   
# 1829   00000000010000000000   1   
# 1830   00000000010000000000   1   
# 1831   00000000010000000000   1   
# 1832   00000000010000000000   1   
# 1833   00000000010000000000   1   
# 1834   00000000010000000000   1   
# 1835   00000000010000000000   1   
# 1836   00000000010000000000   1   
# 1837   00000000010000000000   1   
# 1838   00000000010000000000   1   
# 1839   00000000010000000000   1   
# 1840   00000000010000000000   1   
# 1841   00000000010000000000   1   
# 1842   00000000010000000000   1   
# 1843   00000000010000000000   1   
# 1844   00000000010000000000   1   
# 1845   00000000010000000000   1   
# 1846   00000000010000000000   1   
# 1847   00000000010000000000   1   
# 1848   00000000010000000000   1   
# 1849   00000000010000000000   1   
# 1850   00000000010000000000   1   
# 1851   00000000010000000000   1   
# 1852   00000000010000000000   1   
# 1853   00000000010000000000   1   
# 1854   00000000010000000000   1   
# 1855   00000000010000000000   1   
# 1856   00000000010000000000   1   
# 1857   00000000010000000000   1   
# 1858   00000000010000000000   1   
# 1859   00000000010000000000   1   
# 1860   00000000010000000000   1   
# 1861   00000000010000000000   1   
# 1862   00000000010000000000   1   
# 1863   00000000010000000000   1   
# 1864   00000000010000000000   1   
# 1865   00000000010000000000   1   
# 1866   00000000010000000000   1   
# 1867   00000000010000000000   1   
# 1868   00000000010000000000   1   
# 1869   00000000010000000000   1   
# 1870   00000000010000000000   1   
# 1871   00000000010000000000   1   
# 1872   00000000010000000000   1   
# 1873   00000000010000000000   1   
# 1874   00000000010000000000   1   
# 1875   00000000010000000000   1   
# 1876   00000000010000000000   1   
# 1877   00000000010000000000   1   
# 1878   00000000010000000000   1   
# 1879   00000000010000000000   1   
# 1880   00000000010000000000   1   
# 1881   00000000010000000000   1   
# 1882   00000000010000000000   1   
# 1883   00000000010000000000   1   
# 1884   00000000010000000000   1   
# 1885   00000000010000000000   1   
# 1886   00000000010000000000   1   
# 1887   00000000010000000000   1   
# 1888   00000000010000000000   1   
# 1889   00000000010000000000   1   
# 1890   00000000010000000000   1   
# 1891   00000000010000000000   1   
# 1892   00000000010000000000   1   
# 1893   00000000010000000000   1   
# 1894   00000000010000000000   1   
# 1895   00000000010000000000   1   
# 1896   00000000010000000000   1   
# 1897   00000000010000000000   1   
# 1898   00000000010000000000   1   
# 1899   00000000010000000000   1   
# 1900   00000000010000000000   1   
# 1901   00000000010000000000   1   
# 1902   00000000010000000000   1   
# 1903   00000000010000000000   1   
# 1904   00000000010000000000   1   
# 1905   00000000010000000000   1   
# 1906   00000000010000000000   1   
# 1907   00000000010000000000   1   
# 1908   00000000010000000000   1   
# 1909   00000000010000000000   1   
# 1910   00000000010000000000   1   
# 1911   00000000010000000000   1   
# 1912   00000000010000000000   1   
# 1913   00000000010000000000   1   
# 1914   00000000010000000000   1   
# 1915   00000000010000000000   1   
# 1916   00000000010000000000   1   
# 1917   00000000010000000000   1   
# 1918   00000000010000000000   1   
# 1919   00000000010000000000   1   
# 1920   00000000010000000000   1   
# 1921   00000000010000000000   1   
# 1922   00000000010000000000   1   
# 1923   00000000010000000000   1   
# 1924   00000000010000000000   1   
# 1925   00000000010000000000   1   
# 1926   00000000010000000000   1   
# 1927   00000000010000000000   1   
# 1928   00000000010000000000   1   
# 1929   00000000010000000000   1   
# 1930   00000000010000000000   1   
# 1931   00000000010000000000   1   
# 1932   00000000010000000000   1   
# 1933   00000000010000000000   1   
# 1934   00000000010000000000   1   
# 1935   00000000010000000000   1   
# 1936   00000000010000000000   1   
# 1937   00000000010000000000   1   
# 1938   00000000010000000000   1   
# 1939   00000000010000000000   1   
# 1940   00000000010000000000   1   
# 1941   00000000010000000000   1   
# 1942   00000000010000000000   1   
# 1943   00000000010000000000   1   
# 1944   00000000010000000000   1   
# 1945   00000000010000000000   1   
# 1946   00000000010000000000   1   
# 1947   00000000010000000000   1   
# 1948   00000000010000000000   1   
# 1949   00000000010000000000   1   
# 1950   00000000010000000000   1   
# 1951   00000000010000000000   1   
# 1952   00000000010000000000   1   
# 1953   00000000010000000000   1   
# 1954   00000000010000000000   1   
# 1955   00000000010000000000   1   
# 1956   00000000010000000000   1   
# 1957   00000000010000000000   1   
# 1958   00000000010000000000   1   
# 1959   00000000010000000000   1   
# 1960   00000000010000000000   1   
# 1961   00000000010000000000   1   
# 1962   00000000010000000000   1   
# 1963   00000000010000000000   1   
# 1964   00000000010000000000   1   
# 1965   00000000010000000000   1   
# 1966   00000000010000000000   1   
# 1967   00000000010000000000   1   
# 1968   00000000010000000000   1   
# 1969   00000000010000000000   1   
# 1970   00000000010000000000   1   
# 1971   00000000010000000000   1   
# 1972   00000000010000000000   1   
# 1973   00000000010000000000   1   
# 1974   00000000010000000000   1   
# 1975   00000000010000000000   1   
# 1976   00000000010000000000   1   
# 1977   00000000010000000000   1   
# 1978   00000000010000000000   1   
# 1979   00000000010000000000   1   
# 1980   00000000010000000000   1   
# 1981   00000000010000000000   1   
# 1982   00000000010000000000   1   
# 1983   00000000010000000000   1   
# 1984   00000000010000000000   1   
# 1985   00000000010000000000   1   
# 1986   00000000010000000000   1   
# 1987   00000000010000000000   1   
# 1988   00000000010000000000   1   
# 1989   00000000010000000000   1   
# 1990   00000000010000000000   1   
# 1991   00000000010000000000   1   
# 1992   00000000010000000000   1   
# 1993   00000000010000000000   1   
# 1994   00000000010000000000   1   
# 1995   00000000010000000000   1   
# 1996   00000000010000000000   1   
# 1997   00000000010000000000   1   
# 1998   00000000010000000000   1   
# 1999   00000000010000000000   1   
# 2000   00000000010000000000   1   
# 2001   00000000010000000000   1   
# 2002   00000000010000000000   1   
# 2003   00000000010000000000   1   
# 2004   00000000010000000000   1   
# 2005   00000000010000000000   1   
# 2006   00000000010000000000   1   
# 2007   00000000010000000000   1   
# 2008   00000000010000000000   1   
# 2009   00000000010000000000   1   
# 2010   00000000010000000000   1   
# 2011   00000000010000000000   1   
# 2012   00000000010000000000   1   
# 2013   00000000010000000000   1   
# 2014   00000000010000000000   1   
# 2015   00000000010000000000   1   
# 2016   00000000010000000000   1   
# 2017   00000000010000000000   1   
# 2018   00000000010000000000   1   
# 2019   00000000010000000000   1   
# 2020   00000000010000000000   1   
# 2021   00000000010000000000   1   
# 2022   00000000010000000000   1   
# 2023   00000000010000000000   1   
# 2024   00000000010000000000   1   
# 2025   00000000010000000000   1   
# 2026   00000000010000000000   1   
# 2027   00000000010000000000   1   
# 2028   00000000010000000000   1   
# 2029   00000000010000000000   1   
# 2030   00000000010000000000   1   
# 2031   00000000010000000000   1   
# 2032   00000000010000000000   1   
# 2033   00000000010000000000   1   
# 2034   00000000010000000000   1   
# 2035   00000000010000000000   1   
# 2036   00000000010000000000   1   
# 2037   00000000010000000000   1   
# 2038   00000000010000000000   1   
# 2039   00000000010000000000   1   
# 2040   00000000010000000000   1   
# 2041   00000000010000000000   1   
# 2042   00000000010000000000   1   
# 2043   00000000010000000000   1   
# 2044   00000000010000000000   1   
# 2045   00000000010000000000   1   
# 2046   00000000010000000000   1   
# 2047   00000000010000000000   1   
# 2048   00000000010000000000   1   
# 2049   00000000010000000000   1   
# 2050   00000000010000000000   1   
# 2051   00000000010000000000   1   
# 2052   00000000010000000000   1   
# 2053   00000000010000000000   1   
# 2054   00000000010000000000   1   
# 2055   00000000010000000000   1   
# 2056   00000000010000000000   1   
# 2057   00000000010000000000   1   
# 2058   00000000010000000000   1   
# 2059   00000000010000000000   1   
# 2060   00000000010000000000   1   
# 2061   00000000010000000000   1   
# 2062   00000000010000000000   1   
# 2063   00000000010000000000   1   
# 2064   00000000010000000000   1   
# 2065   00000000010000000000   1   
# 2066   00000000010000000000   1   
# 2067   00000000010000000000   1   
# 2068   00000000010000000000   1   
# 2069   00000000010000000000   1   
# 2070   00000000010000000000   1   
# 2071   00000000010000000000   1   
# 2072   00000000010000000000   1   
# 2073   00000000010000000000   1   
# 2074   00000000010000000000   1   
# 2075   00000000010000000000   1   
# 2076   00000000010000000000   1   
# 2077   00000000010000000000   1   
# 2078   00000000010000000000   1   
# 2079   00000000010000000000   1   
# 2080   00000000010000000000   1   
# 2081   00000000010000000000   1   
# 2082   00000000010000000000   1   
# 2083   00000000010000000000   1   
# 2084   00000000010000000000   1   
# 2085   00000000010000000000   1   
# 2086   00000000010000000000   1   
# 2087   00000000010000000000   1   
# 2088   00000000010000000000   1   
# 2089   00000000010000000000   1   
# 2090   00000000010000000000   1   
# 2091   00000000010000000000   1   
# 2092   00000000010000000000   1   
# 2093   00000000010000000000   1   
# 2094   00000000010000000000   1   
# 2095   00000000010000000000   1   
# 2096   00000000010000000000   1   
# 2097   00000000010000000000   1   
# 2098   00000000010000000000   1   
# 2099   00000000010000000000   1   
# 2100   00000000010000000000   1   
# 2101   00000000010000000000   1   
# 2102   00000000010000000000   1   
# 2103   00000000010000000000   1   
# 2104   00000000010000000000   1   
# 2105   00000000010000000000   1   
# 2106   00000000010000000000   1   
# 2107   00000000010000000000   1   
# 2108   00000000010000000000   1   
# 2109   00000000010000000000   1   
# 2110   00000000010000000000   1   
# 2111   00000000010000000000   1   
# 2112   00000000010000000000   1   
# 2113   00000000010000000000   1   
# 2114   00000000010000000000   1   
# 2115   00000000010000000000   1   
# 2116   00000000010000000000   1   
# 2117   00000000010000000000   1   
# 2118   00000000010000000000   1   
# 2119   00000000010000000000   1   
# 2120   00000000010000000000   1   
# 2121   00000000010000000000   1   
# 2122   00000000010000000000   1   
# 2123   00000000010000000000   1   
# 2124   00000000010000000000   1   
# 2125   00000000010000000000   1   
# 2126   00000000010000000000   1   
# 2127   00000000010000000000   1   
# 2128   00000000010000000000   1   
# 2129   00000000010000000000   1   
# 2130   00000000010000000000   1   
# 2131   00000000010000000000   1   
# 2132   00000000010000000000   1   
# 2133   00000000010000000000   1   
# 2134   00000000010000000000   1   
# 2135   00000000010000000000   1   
# 2136   00000000010000000000   1   
# 2137   00000000010000000000   1   
# 2138   00000000010000000000   1   
# 2139   00000000010000000000   1   
# 2140   00000000010000000000   1   
# 2141   00000000010000000000   1   
# 2142   00000000010000000000   1   
# 2143   00000000010000000000   1   
# 2144   00000000010000000000   1   
# 2145   00000000010000000000   1   
# 2146   00000000010000000000   1   
# 2147   00000000010000000000   1   
# 2148   00000000010000000000   1   
# 2149   00000000010000000000   1   
# 2150   00000000010000000000   1   
# 2151   00000000010000000000   1   
# 2152   00000000010000000000   1   
# 2153   00000000010000000000   1   
# 2154   00000000010000000000   1   
# 2155   00000000010000000000   1   
# 2156   00000000010000000000   1   
# 2157   00000000010000000000   1   
# 2158   00000000010000000000   1   
# 2159   00000000010000000000   1   
# 2160   00000000010000000000   1   
# 2161   00000000010000000000   1   
# 2162   00000000010000000000   1   
# 2163   00000000010000000000   1   
# 2164   00000000010000000000   1   
# 2165   00000000010000000000   1   
# 2166   00000000010000000000   1   
# 2167   00000000010000000000   1   
# 2168   00000000010000000000   1   
# 2169   00000000010000000000   1   
# 2170   00000000010000000000   1   
# 2171   00000000010000000000   1   
# 2172   00000000010000000000   1   
# 2173   00000000010000000000   1   
# 2174   00000000010000000000   1   
# 2175   00000000010000000000   1   
# 2176   00000000010000000000   1   
# 2177   00000000010000000000   1   
# 2178   00000000010000000000   1   
# 2179   00000000010000000000   1   
# 2180   00000000010000000000   1   
# 2181   00000000010000000000   1   
# 2182   00000000010000000000   1   
# 2183   00000000010000000000   1   
# 2184   00000000010000000000   1   
# 2185   00000000010000000000   1   
# 2186   00000000010000000000   1   
# 2187   00000000010000000000   1   
# 2188   00000000010000000000   1   
# 2189   00000000010000000000   1   
# 2190   00000000010000000000   1   
# 2191   00000000010000000000   1   
# 2192   00000000010000000000   1   
# 2193   00000000010000000000   1   
# 2194   00000000010000000000   1   
# 2195   00000000010000000000   1   
# 2196   00000000010000000000   1   
# 2197   00000000010000000000   1   
# 2198   00000000010000000000   1   
# 2199   00000000010000000000   1   
# 2200   00000000010000000000   1   
# 2201   00000000010000000000   1   
# 2202   00000000010000000000   1   
# 2203   00000000010000000000   1   
# 2204   00000000010000000000   1   
# 2205   00000000010000000000   1   
# 2206   00000000010000000000   1   
# 2207   00000000010000000000   1   
# 2208   00000000010000000000   1   
# 2209   00000000010000000000   1   
# 2210   00000000010000000000   1   
# 2211   00000000010000000000   1   
# 2212   00000000010000000000   1   
# 2213   00000000010000000000   1   
# 2214   00000000010000000000   1   
# 2215   00000000010000000000   1   
# 2216   00000000010000000000   1   
# 2217   00000000010000000000   1   
# 2218   00000000010000000000   1   
# 2219   00000000010000000000   1   
# 2220   00000000010000000000   1   
# 2221   00000000010000000000   1   
# 2222   00000000010000000000   1   
# 2223   00000000010000000000   1   
# 2224   00000000010000000000   1   
# 2225   00000000010000000000   1   
# 2226   00000000010000000000   1   
# 2227   00000000010000000000   1   
# 2228   00000000010000000000   1   
# 2229   00000000010000000000   1   
# 2230   00000000010000000000   1   
# 2231   00000000010000000000   1   
# 2232   00000000010000000000   1   
# 2233   00000000010000000000   1   
