#time     sp  nevent event   n    nf    nm  fsymbiont  nmat  nbip fmaternal   mat- mat+ bip- bip+      diseq
 0.015485  1      60   d   996   506   490  0.0984        0   490  0.0000        0    0  445   45      0.0000  
 0.015830  1      61   b   997   507   490  0.0983        0   490  0.0000        0    0  445   45      0.0000  
 0.015953  1      62   b   998   508   490  0.0982        0   490  0.0000        0    0  445   45      0.0000  
 0.016269  1      63   b   999   509   490  0.0981        0   490  0.0000        0    0  445   45      0.0000  
 0.016375  1      64   b  1000   510   490  0.0980        0   490  0.0000        0    0  445   45      0.0000  
 0.016564  1      65   b  1001   511   490  0.0979        0   490  0.0000        0    0  445   45      0.0000  
 0.016959  1      66   d  1000   510   490  0.0980        0   490  0.0000        0    0  445   45      0.0000  
 0.017386  1      67   d   999   509   490  0.0981        0   490  0.0000        0    0  445   45      0.0000  
 0.017701  1      68   b  1000   510   490  0.0980        0   490  0.0000        0    0  445   45      0.0000  
 0.017758  1      69   b  1001   511   490  0.0979        0   490  0.0000        0    0  445   45      0.0000  
 0.018064  1      70   d  1000   511   489  0.0980        0   489  0.0000        0    0  444   45      0.0000  
 0.018115  1      71   d   999   511   488  0.0981        0   488  0.0000        0    0  443   45      0.0000  
 0.018429  1      72   d   998   511   487  0.0972        0   487  0.0000        0    0  443   44      0.0000  
 0.018702  1      73   d   997   510   487  0.0963        0   487  0.0000        0    0  443   44      0.0000  
 0.018985  1      74   d   996   510   486  0.0964        0   486  0.0000        0    0  442   44      0.0000  
 0.018993  1      75   d   995   510   485  0.0965        0   485  0.0000        0    0  441   44      0.0000  
 0.019176  1      76   d   994   509   485  0.0966        0   485  0.0000        0    0  441   44      0.0000  
 0.019789  1      77   b   995   509   486  0.0965        0   486  0.0000        0    0  442   44      0.0000  
 0.019904  1      78   b   996   509   487  0.0964        0   487  0.0000        0    0  443   44      0.0000  
 0.020288  1      79   b   997   509   488  0.0973        0   488  0.0000        0    0  443   45      0.0000  
 0.020290  1      80   b   998   510   488  0.0972        0   488  0.0000        0    0  443   45      0.0000  
 0.020308  1      81   b   999   510   489  0.0971        0   489  0.0000        0    0  444   45      0.0000  
 0.020530  1      82   d   998   510   488  0.0972        0   488  0.0000        0    0  443   45      0.0000  
 0.020545  1      83   d   997   510   487  0.0973        0   487  0.0000        0    0  442   45      0.0000  
 0.020674  1      84   b   998   510   488  0.0982        0   488  0.0000        0    0  442   46      0.0000  
 0.020863  1      85   d   997   510   487  0.0983        0   487  0.0000        0    0  441   46      0.0000  
 0.021036  1      86   b   998   510   488  0.0982        0   488  0.0000        0    0  442   46      0.0000  
 0.021406  1      87   d   997   509   488  0.0983        0   488  0.0000        0    0  442   46      0.0000  
 0.021444  1      88   d   996   509   487  0.0984        0   487  0.0000        0    0  441   46      0.0000  
 0.021898  1      89   d   995   509   486  0.0985        0   486  0.0000        0    0  440   46      0.0000  
 0.022619  1      90   b   996   510   486  0.0994        0   486  0.0000        0    0  440   46      0.0000  
 0.022756  1      91   b   997   510   487  0.0993        0   487  0.0000        0    0  441   46      0.0000  
 0.023407  1      92   b   998   510   488  0.0992        0   488  0.0000        0    0  442   46      0.0000  
 0.023986  1      93   d   997   509   488  0.0983        0   488  0.0000        0    0  442   46      0.0000  
 0.024334  1      94   b   998   510   488  0.0992        0   488  0.0000        0    0  442   46      0.0000  
 0.024478  1      95   d   997   509   488  0.0993        0   488  0.0000        0    0  442   46      0.0000  
 0.025386  1      96   d   996   508   488  0.0994        0   488  0.0000        0    0  442   46      0.0000  
 0.025513  1      97   b   997   508   489  0.0993        0   489  0.0000        0    0  443   46      0.0000  
 0.025890  1      98   d   996   508   488  0.0994        0   488  0.0000        0    0  442   46      0.0000  
 0.026236  1      99   d   995   507   488  0.0995        0   488  0.0000        0    0  442   46      0.0000  
 0.026325  1     100   d   994   507   487  0.0986        0   487  0.0000        0    0  442   45      0.0000  
 0.026376  1     101   b   995   507   488  0.0985        0   488  0.0000        0    0  443   45      0.0000  
 0.026438  1     102   b   996   507   489  0.0984        0   489  0.0000        0    0  444   45      0.0000  
 0.026632  1     103   b   997   507   490  0.0983        0   490  0.0000        0    0  445   45      0.0000  
 0.026662  1     104   b   998   507   491  0.0992        0   491  0.0000        0    0  445   46      0.0000  
 0.026902  1     105   d   997   506   491  0.0993        0   491  0.0000        0    0  445   46      0.0000  
